"ID";"DutchEconomy";"Periods";"TotalCO2_1";"CO2ExclBiomass_2";"CO2Biomass_3";"N2O_4";"CH4_5";"GreenhouseGasEquivalents_6";"NOx_7";"SO2_8";"NH3_9";"AcidificationEquivalents_10";"CFK12Equivalents_11";"CO_12";"NMVOC_13";"PM10_14"
"135";"T001081";"1997JJ00";"  157524";"  152895";"  4628.4";"    58.0";"   618.4";"  203066";"   583.0";"   182.1";"   160.7";"    27.8";"   319.4";"   394.6";"   260.9";"    47.1"
"136";"T001081";"1998JJ00";"  160201";"  155332";"  4868.6";"    56.0";"   609.4";"  205734";"   578.1";"   181.5";"   147.5";"    26.9";"   205.2";"   381.7";"   256.2";"    45.8"
"137";"T001081";"1999JJ00";"  157836";"  152712";"  5124.1";"    53.9";"   596.8";"  196499";"   603.9";"   186.4";"   142.9";"    27.3";"   196.5";"   372.3";"   250.2";"    47.8"
"138";"T001081";"2000JJ00";"  159619";"  154204";"  5415.1";"    51.7";"   575.9";"  194821";"   594.4";"   173.1";"   161.4";"    27.8";"   183.0";"   360.4";"   240.9";"    45.6"
"139";"T001081";"2001JJ00";"  164076";"  158269";"  5807.0";"    48.6";"   571.1";"  195992";"   587.3";"   170.8";"   153.6";"    27.1";"   168.5";"   361.3";"   217.2";"    43.9"
"140";"T001081";"2002JJ00";"  163899";"  157517";"  6382.3";"    45.6";"   545.3";"  194788";"   566.8";"   155.1";"   146.6";"    25.8";"   146.8";"   347.1";"   205.8";"    41.9"
"141";"T001081";"2003JJ00";"  166434";"  160420";"  6014.0";"    45.3";"   535.7";"  195271";"   571.3";"   152.4";"   143.6";"    25.6";"   122.8";"   339.5";"   202.3";"    39.9"
"142";"T001081";"2004JJ00";"  169870";"  163114";"  6756.4";"    46.5";"   534.5";"  198669";"   563.7";"   150.9";"   142.8";"    25.4";"   117.4";"   357.7";"   187.1";"    38.5"
"143";"T001081";"2005JJ00";"  168434";"  160453";"  7981.7";"    46.3";"   536.5";"  197078";"   565.7";"   155.1";"   139.6";"    25.3";"   111.9";"   347.6";"   193.9";"    38.2"
"144";"T001081";"2006JJ00";"  161945";"  153715";"  8230.8";"    46.5";"   536.3";"  190785";"   523.3";"   136.8";"   143.1";"    24.1";"   106.3";"   353.6";"   188.4";"    35.2"
"145";"T001081";"2007JJ00";"  166027";"  157867";"  8159.6";"    41.2";"   556.0";"  194150";"   540.7";"   142.5";"   139.8";"    24.4";"   100.5";"   346.2";"   192.0";"    36.0"
"146";"T001081";"2008JJ00";"  168290";"  158774";"  9516.3";"    28.6";"   577.1";"  193633";"   538.9";"   118.5";"   128.4";"    23.0";"    94.6";"   352.3";"   190.1";"    34.2"
"147";"T001081";"2009JJ00";"  163482";"  152582";" 10899.6";"    28.1";"   579.4";"  188791";"   495.1";"   100.3";"   125.3";"    21.2";"    88.7";"   306.9";"   191.5";"    31.8"
"148";"T001081";"2010JJ00";"  171757";"  160332";" 11425.2";"    27.2";"   586.6";"  197289";"   478.0";"    86.6";"   121.4";"    20.2";"    82.8";"   310.2";"   201.4";"    30.1"
"149";"T001081";"2011JJ00";"  164412";"  152763";" 11648.7";"    26.5";"   579.1";"  189309";"   448.0";"    69.1";"   119.9";"    18.9";"    77.1";"   295.3";"   199.8";"    28.1"
"150";"T001081";"2012JJ00";"  161585";"  149516";" 12068.6";"    26.0";"   571.2";"  186017";"   440.5";"    62.0";"   113.4";"    18.2";"    71.4";"   284.9";"   193.7";"    27.1"
"151";"T001081";"2013JJ00";"  159661";"  148632";" 11029.4";"    26.8";"   577.7";"  184650";"   437.9";"    68.4";"   110.4";"    18.1";"    68.5";"   266.5";"   191.7";"    26.7"
"152";"T001081";"2014JJ00";"  159408";"  148746";" 10661.8";"    27.3";"   574.6";"  184015";"   427.4";"    58.9";"   114.2";"    17.8";"    66.1";"   257.8";"   181.1";"    26.7"
"153";"T001081";"2015JJ00";"  164699";"  154015";" 10684.2";"    28.0";"   590.0";"  190085";"   415.9";"    50.6";"   117.2";"    17.5";"    64.0";"   259.8";"   190.5";"    25.2"
"154";"T001081";"2016JJ00";"  163977";"  153107";" 10869.7";"    26.9";"   602.5";"  189290";"   404.1";"    40.5";"   117.5";"    16.9";"    62.1";"   254.2";"   187.8";"    23.9"
"155";"T001081";"2017JJ00";"  161763";"  150702";" 11061.5";"    27.7";"   598.5";"  187177";"   397.1";"    39.0";"   120.0";"    16.9";"    60.3";"   247.8";"   188.3";"    23.6"
"156";"T001081";"2018JJ00";"  158636";"  147049";" 11586.8";"    27.0";"   575.5";"  182994";"   394.3";"    36.4";"   117.8";"    16.6";"    58.8";"   240.5";"   182.4";"    23.1"
"157";"T001081";"2019JJ00";"  157332";"  143894";" 13438.1";"    26.7";"   578.3";"  181726";"   376.2";"    33.4";"   112.1";"    15.8";"    57.5";"   239.3";"   178.4";"    22.3"
"158";"T001081";"2020JJ00";"  143018";"  126412";" 16605.7";"    26.0";"   575.8";"  166919";"   341.7";"    26.7";"   113.0";"    14.9";"    56.4";"   205.8";"   171.7";"    21.4"
"159";"T001081";"2021JJ00";"  146097";"  127216";" 18881.4";"    25.1";"   570.0";"  169735";"   335.6";"    28.5";"   109.9";"    14.6";"    55.4";"   206.0";"   172.8";"    21.2"
"160";"301000 ";"1990JJ00";"   10232";"   10221";"    10.1";"    32.4";"   589.8";"   35344";"    94.7";"     5.3";"   326.7";"    21.4";"     0.0";"    14.8";"   104.0";"     7.5"
"161";"301000 ";"1991JJ00";"   11213";"   11202";"    10.5";"    33.0";"   598.9";"   36723";"    96.7";"     5.2";"   330.5";"    21.7";"     0.0";"    15.3";"    98.1";"     7.5"
"162";"301000 ";"1992JJ00";"   10934";"   10922";"    12.5";"    33.6";"   595.2";"   36492";"    96.4";"     5.1";"   271.9";"    18.2";"     0.0";"    15.5";"    91.9";"     7.4"
"163";"301000 ";"1993JJ00";"   11420";"   11408";"    12.6";"    32.7";"   591.1";"   36632";"    99.3";"     5.0";"   286.2";"    19.1";"     0.0";"    15.9";"    85.9";"     7.4"
"164";"301000 ";"1994JJ00";"   10862";"   10849";"    12.3";"    31.6";"   571.6";"   35228";"   100.7";"     5.0";"   253.3";"    17.2";"     0.0";"    16.0";"    79.9";"     7.4"
"165";"301000 ";"1995JJ00";"   10918";"   10906";"    12.4";"    32.2";"   567.1";"   35337";"    96.6";"     5.2";"   201.1";"    14.1";"     0.0";"    16.7";"    72.7";"     7.5"
"166";"301000 ";"1996JJ00";"   11619";"   11606";"    12.5";"    32.3";"   556.1";"   35751";"    91.9";"     5.0";"   159.0";"    11.5";"     0.0";"    16.0";"    73.4";"     7.9"
"167";"301000 ";"1997JJ00";"   10205";"   10192";"    12.4";"    31.6";"   533.1";"   33517";"    89.5";"     5.1";"   155.8";"    11.3";"     0.0";"    15.6";"    74.0";"     7.9"
"168";"301000 ";"1998JJ00";"   10132";"   10119";"    12.6";"    29.6";"   524.0";"   32662";"    88.6";"     5.3";"   142.9";"    10.5";"     0.0";"    15.5";"    74.8";"     8.0"
"169";"301000 ";"1999JJ00";"    9881";"    9868";"    12.9";"    28.6";"   517.7";"   31956";"    87.2";"     5.3";"   138.4";"    10.2";"     0.0";"    15.7";"    75.7";"     8.1"
"170";"301000 ";"2000JJ00";"   10084";"   10071";"    13.0";"    25.8";"   500.0";"   30996";"    87.2";"     5.6";"   156.8";"    11.3";"     0.0";"    15.8";"    76.8";"     7.8"
"171";"301000 ";"2001JJ00";"    9830";"    9818";"    12.4";"    24.8";"   496.1";"   30376";"    83.7";"     5.8";"   148.8";"    10.7";"     0.0";"    15.6";"    74.7";"     7.9"
"172";"301000 ";"2002JJ00";"    9235";"    9223";"    11.9";"    22.7";"   470.6";"   28528";"    79.2";"     5.3";"   142.0";"    10.2";"     0.0";"    15.0";"    72.7";"     7.6"
"173";"301000 ";"2003JJ00";"    9320";"    9309";"    11.4";"    22.2";"   461.9";"   28261";"    78.9";"     5.8";"   138.9";"    10.1";"     0.0";"    14.9";"    79.6";"     6.9"
"174";"301000 ";"2004JJ00";"    9424";"    9412";"    11.9";"    21.5";"   462.4";"   28197";"    77.4";"     5.7";"   137.3";"     9.9";"     0.0";"    14.6";"    72.9";"     7.2"
"175";"301000 ";"2005JJ00";"    9750";"    9719";"    30.7";"    21.2";"   462.0";"   28442";"    77.4";"     5.9";"   134.7";"     9.8";"     0.0";"    14.9";"    71.5";"     7.5"
"176";"301000 ";"2006JJ00";"    9111";"    8970";"   141.7";"    21.5";"   467.3";"   28068";"    76.1";"     5.0";"   138.6";"    10.0";"     0.0";"    14.9";"    72.7";"     7.3"
"177";"301000 ";"2007JJ00";"    9742";"    9440";"   302.0";"    20.5";"   483.9";"   28910";"    76.0";"     4.2";"   135.5";"     9.7";"     0.0";"    15.6";"    75.9";"     7.5"
"178";"301000 ";"2008JJ00";"   10531";"   10049";"   481.3";"    20.1";"   503.6";"   30149";"    74.7";"     2.5";"   124.0";"     9.0";"     0.0";"    16.4";"    78.9";"     7.3"
"179";"301000 ";"2009JJ00";"   10577";"    9942";"   635.3";"    19.3";"   511.4";"   30219";"    71.3";"     1.9";"   121.1";"     8.7";"     0.0";"    16.3";"    88.7";"     7.2"
"180";"301000 ";"2010JJ00";"   12234";"   11540";"   694.2";"    19.3";"   515.4";"   32011";"    68.7";"     1.9";"   117.5";"     8.5";"     0.0";"    17.4";"    89.9";"     7.3"
"181";"301000 ";"2011JJ00";"   11118";"   10416";"   701.7";"    18.6";"   508.3";"   30498";"    65.6";"     1.3";"   115.8";"     8.3";"     0.0";"    16.7";"    90.1";"     7.6"
"182";"301000 ";"2012JJ00";"   11023";"   10285";"   738.5";"    18.0";"   502.9";"   30116";"    61.6";"     1.0";"   109.5";"     7.8";"     0.0";"    16.2";"    89.2";"     7.3"
"183";"301000 ";"2013JJ00";"   10818";"   10063";"   754.8";"    18.8";"   513.4";"   30457";"    61.9";"     1.0";"   106.8";"     7.7";"     0.0";"    15.9";"    91.4";"     7.2"
"184";"301000 ";"2014JJ00";"    9692";"    8935";"   757.4";"    19.0";"   511.2";"   29281";"    60.5";"     1.0";"   110.8";"     7.9";"     0.0";"    14.9";"    82.5";"     7.3"
"185";"301000 ";"2015JJ00";"   10085";"    9264";"   820.5";"    19.5";"   529.3";"   30340";"    61.5";"     0.4";"   113.6";"     8.0";"     0.0";"    15.1";"    94.9";"     7.0"
"186";"301000 ";"2016JJ00";"    9959";"    9145";"   814.0";"    19.2";"   542.5";"   30428";"    59.7";"     0.3";"   113.4";"     8.0";"     0.0";"    14.4";"    98.6";"     6.9"
"187";"301000 ";"2017JJ00";"   10155";"    9272";"   883.7";"    19.7";"   541.4";"   30777";"    57.8";"     0.3";"   116.0";"     8.1";"     0.0";"    14.8";"    97.5";"     6.7"
"188";"301000 ";"2018JJ00";"   10662";"    9652";"  1009.5";"    19.5";"   520.1";"   30515";"    58.0";"     0.3";"   113.7";"     8.0";"     0.0";"    15.1";"    94.0";"     6.4"
"189";"301000 ";"2019JJ00";"   10588";"    9505";"  1082.8";"    19.1";"   523.4";"   30440";"    54.5";"     0.3";"   108.1";"     7.5";"     0.0";"    15.3";"    92.0";"     6.2"
"190";"301000 ";"2020JJ00";"   10413";"    9253";"  1159.3";"    19.2";"   520.1";"   30186";"    53.3";"     0.3";"   108.9";"     7.6";"     0.0";"    14.9";"    91.3";"     6.1"
"191";"301000 ";"2021JJ00";"   10733";"    9515";"  1218.1";"    18.8";"   514.1";"   30247";"    52.4";"     0.3";"   105.5";"     7.4";"     0.0";"    15.1";"    89.8";"     6.0"
"192";"300002 ";"1990JJ00";"   96813";"   94375";"  2438.1";"    24.9";"    96.2";"  113188";"   204.8";"   169.1";"     4.8";"    10.0";"  3608.7";"   309.6";"   175.2";"    36.5"
"193";"300002 ";"1991JJ00";"   99687";"   97136";"  2550.9";"    24.8";"    96.9";"  115979";"   189.0";"   137.4";"     5.1";"     8.7";"  2985.1";"   300.3";"   164.9";"    33.8"
"194";"300002 ";"1992JJ00";"  100945";"   98445";"  2500.2";"    25.0";"    97.3";"  118324";"   189.6";"   131.4";"     5.3";"     8.5";"  2361.5";"   290.9";"   154.4";"    31.0"
"195";"300002 ";"1993JJ00";"   98110";"   95380";"  2729.7";"    26.7";"    97.7";"  116674";"   178.9";"   122.7";"     5.0";"     8.0";"  1737.9";"   281.0";"   143.9";"    28.1"
"196";"300002 ";"1994JJ00";"  101785";"   99159";"  2626.2";"    26.3";"    98.5";"  122010";"   164.3";"   110.3";"     5.3";"     7.3";"  1114.3";"   270.5";"   133.2";"    25.2"
"197";"300002 ";"1995JJ00";"  101002";"   98156";"  2845.8";"    25.1";"    99.2";"  118611";"   158.6";"   109.3";"     4.6";"     7.1";"   490.7";"   260.0";"   123.4";"    23.1"
"198";"300002 ";"1996JJ00";"  103354";"   99841";"  3512.9";"    25.2";"    94.5";"  124496";"   155.7";"   104.9";"     4.1";"     6.9";"   371.3";"   256.6";"   115.5";"    19.6"
"199";"300002 ";"1997JJ00";"  104160";"  100171";"  3989.0";"    25.0";"    70.4";"  125374";"   144.3";"    95.1";"     3.7";"     6.3";"   279.4";"   232.2";"   101.1";"    17.3"
"200";"300002 ";"1998JJ00";"  106104";"  101875";"  4228.7";"    25.1";"    70.7";"  128088";"   131.7";"    85.5";"     3.4";"     5.7";"   185.2";"   227.0";"    99.4";"    15.8"
"201";"300002 ";"1999JJ00";"  102123";"   97621";"  4502.3";"    23.9";"    64.1";"  117783";"   130.4";"    75.8";"     3.1";"     5.4";"   161.5";"   217.5";"    95.4";"    15.8"
"202";"300002 ";"2000JJ00";"  103503";"   98726";"  4776.8";"    24.5";"    61.3";"  116114";"   118.4";"    62.6";"     3.1";"     4.7";"   152.9";"   212.5";"    92.9";"    13.9"
"203";"300002 ";"2001JJ00";"  107023";"  101861";"  5161.2";"    22.5";"    60.7";"  117187";"   116.9";"    66.5";"     3.2";"     4.8";"   141.5";"   208.9";"    76.1";"    12.9"
"204";"300002 ";"2002JJ00";"  108287";"  102529";"  5758.0";"    21.6";"    60.5";"  118747";"   115.4";"    60.1";"     2.9";"     4.6";"   121.8";"   198.3";"    71.6";"    13.1"
"205";"300002 ";"2003JJ00";"  109765";"  104380";"  5384.8";"    21.8";"    59.8";"  118589";"   115.4";"    56.2";"     3.0";"     4.4";"    97.8";"   192.4";"    65.3";"    12.3"
"206";"300002 ";"2004JJ00";"  111996";"  105899";"  6096.9";"    23.8";"    58.3";"  120910";"   109.1";"    59.0";"     3.8";"     4.4";"    92.4";"   212.3";"    61.7";"    11.5"
"207";"300002 ";"2005JJ00";"  110396";"  103077";"  7319.0";"    24.0";"    61.1";"  119305";"   107.6";"    57.7";"     3.1";"     4.3";"    86.9";"   199.5";"    64.5";"    10.6"
"208";"300002 ";"2006JJ00";"  105261";"   97931";"  7329.8";"    23.8";"    55.9";"  114080";"   102.1";"    58.0";"     2.7";"     4.2";"    81.3";"   203.9";"    59.9";"    10.4"
"209";"300002 ";"2007JJ00";"  108056";"  101359";"  6697.3";"    19.5";"    58.5";"  115862";"    92.8";"    54.9";"     2.4";"     3.9";"    75.5";"   193.0";"    59.6";"     9.9"
"210";"300002 ";"2008JJ00";"  108276";"  100398";"  7878.1";"     7.3";"    59.7";"  112798";"    87.5";"    47.2";"     2.5";"     3.5";"    69.6";"   196.3";"    57.8";"     9.2"
"211";"300002 ";"2009JJ00";"  105667";"   96628";"  9039.0";"     7.5";"    54.3";"  110065";"    76.8";"    34.8";"     2.3";"     2.9";"    63.7";"   158.0";"    51.4";"     8.3"
"212";"300002 ";"2010JJ00";"  111500";"  101838";"  9661.7";"     6.6";"    58.1";"  116022";"    78.6";"    32.1";"     2.2";"     2.8";"    57.8";"   167.0";"    58.9";"     8.1"
"213";"300002 ";"2011JJ00";"  106852";"   97054";"  9797.7";"     6.5";"    58.2";"  111108";"    74.7";"    32.6";"     2.4";"     2.8";"    52.1";"   153.6";"    58.5";"     7.9"
"214";"300002 ";"2012JJ00";"  103192";"   93077";" 10114.8";"     6.6";"    55.7";"  107291";"    71.4";"    32.8";"     2.1";"     2.7";"    46.4";"   147.2";"    55.3";"     7.4"
"215";"300002 ";"2013JJ00";"  101981";"   92860";"  9121.8";"     6.6";"    51.9";"  106084";"    69.5";"    28.6";"     1.9";"     2.5";"    43.5";"   132.4";"    52.1";"     7.3"
"216";"300002 ";"2014JJ00";"  104662";"   96061";"  8600.8";"     6.9";"    51.0";"  108498";"    65.4";"    28.2";"     1.8";"     2.4";"    41.1";"   130.5";"    50.5";"     7.3"
"217";"300002 ";"2015JJ00";"  108871";"  100273";"  8597.8";"     7.0";"    50.2";"  112848";"    65.1";"    29.3";"     1.8";"     2.4";"    39.0";"   135.4";"    47.9";"     7.5"
"218";"300002 ";"2016JJ00";"  109095";"  100265";"  8830.4";"     6.4";"    49.0";"  112836";"    60.5";"    26.4";"     2.2";"     2.3";"    37.1";"   130.9";"    42.8";"     7.5"
"219";"300002 ";"2017JJ00";"  106591";"   97749";"  8841.9";"     6.6";"    45.8";"  110237";"    57.0";"    24.9";"     2.0";"     2.1";"    35.3";"   123.8";"    43.9";"     7.7"
"220";"300002 ";"2018JJ00";"  102319";"   93400";"  8919.5";"     6.1";"    43.7";"  105757";"    56.1";"    23.4";"     2.1";"     2.1";"    33.8";"   125.4";"    41.3";"     7.5"
"221";"300002 ";"2019JJ00";"  100067";"   89601";" 10466.2";"     6.1";"    43.4";"  103491";"    54.2";"    21.2";"     1.8";"     1.9";"    32.5";"   128.8";"    39.9";"     7.3"
"222";"300002 ";"2020JJ00";"   94026";"   80401";" 13625.5";"     5.6";"    43.7";"   97151";"    49.8";"    18.3";"     2.2";"     1.8";"    31.4";"   116.9";"    37.0";"     6.9"
"223";"300002 ";"2021JJ00";"   96090";"   80431";" 15658.9";"     5.0";"    43.7";"   99185";"    50.1";"    19.3";"     2.2";"     1.8";"    30.4";"   117.2";"    38.0";"     6.9"
"224";"305700 ";"1990JJ00";"    2353";"    2353";"     0.0";"     0.0";"    77.2";"    4514";"     7.3";"     1.7";"     0.2";"     0.2";"     0.0";"     0.6";"    15.5";"     0.0"
"225";"305700 ";"1991JJ00";"    2340";"    2340";"     0.0";"     0.0";"    77.1";"    4499";"     7.1";"     1.4";"     0.1";"     0.2";"     0.0";"     0.7";"    15.1";"     0.0"
"226";"305700 ";"1992JJ00";"    2390";"    2390";"     0.0";"     0.0";"    76.8";"    4540";"     7.6";"     1.5";"     0.1";"     0.2";"     0.0";"     0.7";"    14.7";"     0.0"
"227";"305700 ";"1993JJ00";"    2152";"    2152";"     0.0";"     0.0";"    76.6";"    4297";"     6.6";"     1.7";"     0.1";"     0.2";"     0.0";"     0.8";"    14.2";"     0.0"
"228";"305700 ";"1994JJ00";"    1940";"    1940";"     0.0";"     0.0";"    76.5";"    4084";"     5.3";"     1.6";"     0.1";"     0.2";"     0.0";"     0.9";"    13.8";"     0.0"
"229";"305700 ";"1995JJ00";"    2054";"    2054";"     0.0";"     0.0";"    76.6";"    4200";"     6.7";"     1.1";"     0.1";"     0.2";"     0.0";"     1.7";"    13.5";"     0.0"
"230";"305700 ";"1996JJ00";"    2140";"    2140";"     0.0";"     0.0";"    71.0";"    4129";"     6.8";"     2.2";"     0.1";"     0.2";"     0.0";"     1.6";"    14.9";"     1.4"
"231";"305700 ";"1997JJ00";"    2309";"    2309";"     0.0";"     0.0";"    46.7";"    3617";"     6.8";"     3.1";"     0.1";"     0.2";"     0.0";"     1.9";"    11.4";"     1.8"
"232";"305700 ";"1998JJ00";"    2343";"    2343";"     0.0";"     0.0";"    47.1";"    3662";"     7.1";"     3.6";"     0.0";"     0.3";"     0.0";"     1.3";"    11.9";"     1.1"
"233";"305700 ";"1999JJ00";"    2194";"    2194";"     0.1";"     0.0";"    40.1";"    3318";"     6.9";"     0.4";"     0.0";"     0.2";"     0.0";"     1.0";"    11.3";"     2.2"
"234";"305700 ";"2000JJ00";"    2197";"    2197";"     0.1";"     0.0";"    37.1";"    3236";"     6.4";"     0.7";"     0.0";"     0.2";"     0.0";"     0.9";"    10.8";"     0.1"
"235";"305700 ";"2001JJ00";"    2257";"    2257";"     0.1";"     0.0";"    36.6";"    3282";"     6.7";"     0.5";"     0.0";"     0.2";"     0.3";"     1.0";"     9.8";"     0.1"
"236";"305700 ";"2002JJ00";"    2402";"    2402";"     0.1";"     0.0";"    34.9";"    3380";"     6.6";"     0.8";"     0.0";"     0.2";"     0.0";"     0.7";"     8.9";"     0.1"
"237";"305700 ";"2003JJ00";"    2354";"    2354";"     0.1";"     0.0";"    34.4";"    3318";"     6.0";"     0.4";"     0.0";"     0.1";"     0.0";"     0.4";"     7.1";"     0.3"
"238";"305700 ";"2004JJ00";"    2412";"    2412";"     0.1";"     0.0";"    32.4";"    3321";"     5.0";"     0.4";"     0.0";"     0.1";"     0.0";"     0.9";"     5.7";"     0.1"
"239";"305700 ";"2005JJ00";"    2467";"    2467";"     0.1";"     0.0";"    35.0";"    3447";"     5.2";"     0.3";"     0.0";"     0.1";"     0.0";"     0.7";"     6.1";"     0.0"
"240";"305700 ";"2006JJ00";"    2376";"    2376";"     0.1";"     0.0";"    31.4";"    3257";"     5.2";"     0.3";"     0.0";"     0.1";"     0.0";"     0.8";"     6.0";"     0.1"
"241";"305700 ";"2007JJ00";"    2213";"    2213";"     0.3";"     0.0";"    34.0";"    3175";"     5.3";"     0.3";"     0.0";"     0.1";"     0.0";"     1.3";"     7.3";"     0.1"
"242";"305700 ";"2008JJ00";"    2213";"    2213";"     0.3";"     0.0";"    35.7";"    3221";"     5.0";"     0.3";"     0.0";"     0.1";"     0.0";"     0.9";"     7.2";"     0.1"
"243";"305700 ";"2009JJ00";"    2166";"    2165";"     0.3";"     0.0";"    30.0";"    3013";"     2.7";"     0.2";"     0.0";"     0.1";"     0.0";"     0.2";"     6.3";"     0.0"
"244";"305700 ";"2010JJ00";"    2362";"    2362";"     0.2";"     0.0";"    33.1";"    3295";"     4.9";"     0.3";"     0.0";"     0.1";"     0.0";"     0.6";"     6.6";"     0.0"
"245";"305700 ";"2011JJ00";"    2297";"    2296";"     0.3";"     0.0";"    33.3";"    3236";"     5.1";"     0.4";"     0.0";"     0.1";"     0.0";"     0.6";"     8.5";"     0.0"
"246";"305700 ";"2012JJ00";"    2391";"    2391";"     0.3";"     0.0";"    31.5";"    3280";"     5.5";"     0.3";"     0.0";"     0.1";"     0.0";"     0.6";"     7.2";"     0.0"
